Pesticides Database - Active Substances (File created on 2021-05-18),,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,
Active Substance ID,Substance,Category,Status under Reg. (EC) No 1107/2009,Date of approval,Expiration of approval,Legislation,Remark,RMS,Co-RMS,Assess Risk,Reg 396/2005,Candidate for substitution,Basic substance,Low-risk a.s.,ADI (mg/kg bw/d), Source/Year, Remark, ARfD (mg/kg bw), Source/Year, Remark, AOEL (mg/kg bw/d), Source/Year, Remark, Classification (Reg. 1272/2008), Authorised
296,Plant oils / Citronella oil,HB,Approved,01/09/2009,31/08/2022,"2008/127, Reg. (EU) 2017/195, Reg. (EU) 2018/155, Reg. (EU) No 504/2014, Reg. (EU) No 540/2011",The original Co-RMS was UK.,FR,CZ,COM,Reg. (EC) No 839/2008,,,,0.5 mg/kg bw/day,Dir 08/127,,Not appl.,Dir 08/127,,0.5 mg/kg bw/day,Dir 08/127,,,"BG, UK"
297,Plant oils / Citronellol,"IN, RE",Not approved,,,,Plant extract,,,,Reg. (EC) No 839/2008,,,,,,,,,,,,,,
298,Plant oils / Clove oil,RE,Approved,01/09/2009,31/08/2022,"2008/127/EC, 2008/127/EC, Reg. (EU) No 141/2014, Reg. (EU) No 141/2014, Reg. (EU) No 540/2011, Reg. (EU) No 540/2011, Reg. (Eu) 2017/195, Reg. (Eu) 2017/195",Substance fulfilling criteria Annex VI Reg. 2229/2004,ES,IT,EFSA,Reg. (EC) No 839/2008,,,,1.0 mg/kg bw/day,Dir 08/127,EFSA 2012,Not appl. | Not appl.,"Dir 08/127, Dir 08/127","EFSA 2012, EFSA 2012",1.0 mg/kg bw/day | 1.0 mg/kg bw/day,"Dir 08/127, Dir 08/127","EFSA 2012, EFSA 2012",,"CY, EL, ES, FR, IT"
298,Plant oils / Clove oil,RE,Approved,01/09/2009,31/08/2022,"2008/127/EC, 2008/127/EC, Reg. (EU) No 141/2014, Reg. (EU) No 141/2014, Reg. (EU) No 540/2011, Reg. (EU) No 540/2011, Reg. (Eu) 2017/195, Reg. (Eu) 2017/195",Substance fulfilling criteria Annex VI Reg. 2229/2004,MT,IT,EFSA,Reg. (EC) No 839/2008,,,,1.0 mg/kg bw/day,Dir 08/127,EFSA 2012,Not appl. | Not appl.,"Dir 08/127, Dir 08/127","EFSA 2012, EFSA 2012",1.0 mg/kg bw/day | 1.0 mg/kg bw/day,"Dir 08/127, Dir 08/127","EFSA 2012, EFSA 2012",,"CY, EL, ES, FR, IT"
299,Plant oils / Coconut oil,,Not approved,,,2004/129/EC,,,,,,,,,,,,,,,,,,,
300,Plant oils / Daphne oil,RE,Not approved,,,,Plant extractatt/rep/org,,,,,,,,,,,,,,,,,,
302,Plant oils / Eucalyptus oil,,Not approved,,,,Never notified and authorised in the EU,,,,,,,,,,,,,,,,,,
303,Plant oils / Gaiac Wood oil,,Not approved,,,,Plant extract,,,,,,,,,,,,,,,,,,
304,Plant oils / Garlic oil,,Not approved,,,,Plant extract,,,,,,,,,,,,,,,,,,
305,Plant oils / Lemongrass oil,,Not approved,,,,Plant extract,,,,,,,,,,,,,,,,,,
306,Plant oils / Maize oil,,Not approved,,,2004/129/EC,,,,,,,,,,,,,,,,,,,
307,Plant oils / Marjoram oil,,Not approved,,,,Never notified and authorised in the EU,,,,,,,,,,,,,,,,,,
308,Plant oils / Olive oil,,Not approved,,,,Plant extract,,,,,,,,,,,,,,,,,,
40,Plant oils / Peanut oil,,Not approved,,,2004/129/EC,,,,,,,,,,,,,,,,,,,
41,Plant oils / Pinus oil,,Not approved,,,,Plant extract,,,,,,,,,,,,,,,,,,
870,Plant oils / Rape seed oil,,Approved,01/09/2009,31/08/2021,"2008/127, Reg. (EU) 2017/195, Reg. (EU) 2020/1160, Reg. (EU) No 1150/2013, Reg. (EU) No 540/2011",<p>Substance fulfilling criteria Annex VI Reg. 2229/2004</p>,NL,FI,EFSA,Reg. (EC) No 839/2008,,,,Not appl.,EFSA 2012,,Not appl.,EFSA 2012,,Not appl.,EFSA 2012,,,"AT, BE, CY, CZ, DE, DK, EL, ES, FI, FR, IE, IT, LU, NL, PL, PT, RO, SE, SI, UK"
42,Plant oils / Soya oil,,Not approved,,,,Plant extract,,,,,,,,,,,,,,,,,,
43,"Plant oils / Soybean oil, epoxylated",IN,Not approved,,,2004/129/EC,,,,,,,,,,,,,,,,,,,
44,Plant oils / Spear mint oil,,Approved,01/09/2009,31/08/2022,"2008/127, Reg. (EU) 2017/195, Reg. (EU) No 540/2011, Reg. (EU) No 608/2012",Substance fulfilling criteria Annex VI Reg. 2229/2004,SE,NL,COM,Reg. (EC) No 839/2008,,,,Not appl.,Dir 08/127,,Not appl.,Dir 08/127,,Not appl.,Dir 08/127,,,"AT, BE, BG, DE, DK, EL, ES, FI, FR, HR, IE, IT, LT, NL, PT, RO, SE, UK"
46,Plant oils / Ylang-Ylang oil,,Not approved,,,,Plant extract,,,,,,,,,,,,,,,,,,
47,Polybutene,IN,Not approved,,,,Not in the scope Dir. 91/414/EEC (not a plant protection product),,,,,,,,,,,,,,,,,,
48,Polymer of styrene and acrylamide,,Not approved,,,2007/442,,,,,,,,,,,,,,,,,,,
49,Polyoxin,FU,Not approved,,,2005/303,,,,,,,,,,,,,,,,,,,
50,Polyvinyl acetate,,Not approved,,,,Never notified and authorised in the EU,,,,,,,,,,,,,,,,,,
51,Potassium hydrogen carbonate,,Approved,01/09/2009,31/08/2021,"2008/127, Reg. (EU) 2017/195, Reg. (EU) 2020/1160, Reg. (EU) No 540/2011, Reg. (EU) No 735/2012",Substance fulfilling criteria Annex VI Reg. 2229/2004,NL,EL,COM,Reg. (EC) No 839/2008,,,,Not appl.,Dir 08/127,,Not appl.,Dir 08/127,,128.0 mg/kg bw/day,Dir 08/127,,,"AT, BE, BG, CZ, DE, DK, EL, ES, FR, HR, IE, IT, LU, NL, PL, PT, RO, SE, SI, SK, UK"
1201,Potassium iodide,FU,Not approved,,,"05/751/EC, Reg. (EU) No 116/2014",Application withdrawn.&nbsp;National authorisations to be withdrawn by 27 August 2014. Max period of grace for existing stocks: 27 August 2015.,,,,"Reg. (EC) No 839/2008, Reg. (EU) 2016/439",,,,,EFSA 2013,Not set due to insufficient data,,EFSA 2013,Not set due to insufficient data,,EFSA 2013,Not set due to insufficient data,,
1302,Potassium oleate,,Not approved,,,,,,,,,,,,,,,,,,,,,,
52,Potassium permanganate,"BA, FU, MO",Not approved,,,2008/768,,,,,,,,,,,,,,,,,,"Acute Tox. 4 - H302, Aquatic Acute 1 - H400, Aquatic Chronic 1 - H410, Ox. Sol. 2 - H272, Repr. 2 - H361d",
53,Potassium phosphonates (formerly potassium phosphite),FU,Approved,01/10/2013,31/01/2026,"Dossier complete 03/636/EC, Reg. (EU) 2018/155 , Reg. (EU) 2020/2007, Reg. (EU) No 369/2013",EFSA has recently updated the toxicological reference values. The amendments will be reflected in a revised review report to be presented at the SCFCAH.,FR,EL,EFSA,"Reg. (EC) No 149/2008, Reg. (EC) No 459/2010, Reg. (EC) No 839/2008, Reg. (EU) 2016/1003, Reg. (EU) 2016/75, Reg. (EU) 2018/832, Reg. (EU) 2019/552, Reg. (EU) No 737/2014, Reg. (EU) No 991/2014, SANTE/11822/2019",,,,2.25 mg/kg bw/day,EFSA 2013,,Not appl.,EFSA 2013,,5.0 mg/kg bw/day,EFSA 2013,,,"AT, BE, BG, CY, CZ, DE, DK, EE, EL, ES, FI, FR, HR, HU, IE, IT, LT, LU, LV, NL, PL, PT, RO, SE, SI, SK, UK"
54,Potassium silicate,,Not approved,,,2002/2076,,,,,,,,,,,,,,,,,,,
55,Potassium sorbate,FU,Not approved,,,"2004/129/EC, Reg. (EU) 2017/2068",,,,,,,Yes,,,,,,,,,,,,
56,Potassium thiocyanate,FU,Not approved,,,"05/751/EC, Reg. (EU) No 108/2014",Application withdrawn.&nbsp;National authorisations to be withdrawn by 26 August 2014. Max period of grace for existing stocks: 26 August 2015.,,,,Reg. (EC) No 839/2008,,,,,EFSA 2013,Not set due to insufficient data,,EFSA 2013,Not set due to insufficient data,,EFSA 2013,Not set due to insufficient data,,
661,Potassium tri-iodide,FU,Not approved,,,,,,,,Reg. (EC) No 822/2009,,,,,,,,,,,,,,
57,Pretilachlor,HB,Pending,,,2004/129/EC,,IT,,,,,,,,,,,,,,,,,
58,Primisulfuron,HB,Not approved,,,2004/129/EC,,,,,,,,,,,,,,,,,,,
1073,Probenazole,"BA, FU",Not approved,,,,Never notified and authorised in the EU,,,,,,,,,,,,,,,,,,
59,Prochloraz,FU,Approved,01/01/2012,31/12/2023,"2008/934, Reg. (EU) No 1143/2011, Reg. (EU) No 2019/291, Reg. (EU) No 540/2011",,BE,DE,EFSA,"Reg. (EC) No 149/2008, Reg. (EU) 2020/192, Reg. (EU) No 520/2011",two PBT criteria,,,0.01 mg/kg bw/day,EFSA 11,,0.025 mg/kg bw,EFSA 11,,0.02 mg/kg bw/day,EFSA 11,,"Acute Tox. 4 - H302, Aquatic Acute 1 - H400, Aquatic Chronic 1 - H410","AT, BE, BG, CY, CZ, DE, EE, EL, ES, FR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SI, SK, UK"
60,Procymidone,FU,Not approved,,,2006/132/EC,Inclusion expired on 30 June 08 (Dir 06/132/EC). Authorisations to be withdrawn by 1 July &acute;08,,,,"Reg. (EC) No 1097/2009, Reg. (EC) No 149/2008, Reg. (EU) No 1096/2014, Reg. (EU) No 899/2012",,,,0.0028 mg/kg bw/day,DAR 07,,0.012 mg/kg bw,DAR 07,,0.012 mg/kg bw/day,DAR 07,,,
61,Profenofos,IN,Not approved,,,2002/2076,,,,,"Corrigendum to Reg. (EU) 2017/978, Reg. (EC) No 149/2008, Reg. (EC) No 459/2010, Reg. (EU) 2017/626, Reg. (EU) 2017/978, Reg. (EU) No 1096/2014, Reg. (EU) No 834/2013, Reg. (EU) No 899/2012",,,,0.03 mg/kg bw/day,JMPR 2007,,1.0 mg/kg bw,JMPR 2007,,,,,"Acute Tox. 4 - H302, Acute Tox. 4 - H312, Acute Tox. 4 - H332, Aquatic Acute 1 - H400, Aquatic Chronic 1 - H410",
62,Profoxydim,HB,Approved,01/08/2011,31/07/2021,"2011/14/EU, Reg. (EU) No 706/2011",,ES,EL,,"Reg. (EC) No 839/2008, Reg. (EU) 2019/1176",endocrine disrupting properties,,,0.005 mg/kg bw/day,Reg 706/2011,,0.05 mg/kg bw,Reg 706/2011,,0.025 mg/kg bw/day,Reg 706/2011,,"Carc. 2 - H351, Repr. 2 - H361d, Skin Sens. 1 - H317","BG, EL, ES, IT, PT, RO"
63,Prohexadione,PG,Approved,01/01/2012,31/12/2022,"2000/50/EC, 2007/21/EC, 2010/56/EU, Reg. (EU) No 2019/291, Reg. (EU) No 540/2011, Reg. (EU) No 702/2011",,FR,IE,EFSA,"Reg. (EC) No 149/2008, Reg. (EU) 2015/552, Reg. (EU) 2016/1003, Reg. (EU) 2017/171, Reg. (EU) 2018/70, Reg. (EU) No 241/2013, Reg. (EU) No 750/2010, SANTE/11195/2018",,,,0.2 mg/kg bw/day,EFSA 2010,,Not appl.,EFSA 2010,,0.35 mg/kg bw/day,EFSA 2010,,,"AT, BE, BG, CZ, DE, DK, EE, EL, ES, FI, FR, HR, HU, IE, IT, LT, LU, LV, NL, PL, PT, RO, SE, SI, SK, UK"
664,Prohydrojasmon,PG,Not approved,,,,Never notified and authorised in the EU,,,,,,,,,,,,,,,,,,
64,Promecarb,IN,Not approved,,,2002/2076,,,,,,,,,,,,,,,,,,"Acute Tox. 3 - H301, Aquatic Acute 1 - H400, Aquatic Chronic 1 - H410",HU
65,Prometryn,HB,Not approved,,,,Essential use 835/2004,,,,,,,,,,,,,,,,,,
998,Pronumone,AT,Not approved,,,2004/129/EC,,,,,,,,,,,,,,,,,,,
66,Propachlor,HB,Not approved,,,2008/742,Substance fulfilling criteria Annex VI Reg 1490/2002,,,,"Reg. (EC) No 149/2008, Reg. (EU) No 899/2012",,,,,,,,,,,,,"Acute Tox. 4 - H302, Aquatic Acute 1 - H400, Aquatic Chronic 1 - H410, Eye Irrit. 2 - H319, Skin Sens. 1 - H317",
67,Propamocarb,FU,Approved,01/10/2007,31/07/2021,"07/25/EC, Reg. (EU) 2018/917, Reg. (EU) 2019/707, Reg. (EU) 2020/869, Reg. (EU) No 540/2011",<br />,PT,BE,EFSA,"Reg. (EC) No 149/2008, Reg. (EC) No 839/2008, Reg. (EU) 2015/846, Reg. (EU) 2016/1, Reg. (EU) 2016/1003, Reg. (EU) 2016/67, Reg. (EU) 2018/832, Reg. (EU) 2020/856, Reg. (EU) No 289/2014, Reg. (EU) No 34/2013, Reg. (EU) No 36/2014, Reg. (EU) No 978/2011",,,,0.29 mg/kg bw/day,Dir 07/25,applied for propamocarb hydrochlorid,1.0 mg/kg bw,Dir 07/25,applied for propamocarb hydrochlorid,0.29 mg/kg bw/day,Dir 07/25,applied for propamocarb hydrochlorid,,"AT, BE, BG, CY, CZ, DE, DK, EE, EL, ES, FI, FR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK, UK"
68,Propanil,HB,Not approved,,,"2008/769, Reg. (EU) No 1078/2011, Reg. (Eu) No 2019/148",Substance not approved after resubmission under Reg 33/2008.<br /><br />Admissible application according to Article 9 of Regulation (EC) No 1107/2009. Date of admissibility: 29/02/2016<br />Application withdrawn,IT,,,"Reg. (EC) No 149/2008, Reg. (EU) No 1146/2014",,,,0.02 mg/kg bw/day,EFSA 11,,0.07 mg/kg bw,EFSA 11,,0.02 mg/kg bw/day,EFSA 11,,"Acute Tox. 4 - H302, Aquatic Acute 1 - H400",
69,Propaphos,,Not approved,,,,Never notified and authorised in the EU,,,,,,,,,,,,,,,,,,
70,Propaquizafop,HB,Approved,01/12/2009,30/11/2021,"2009/37, Reg. (EU) 2018/155, Reg. (EU) No 540/2011",Reg. (EU) 2017/555<br /><br />The original RMS was UK.<br />,AT,EE,EFSA,"Reg. (EC) No 149/2008, Reg. (EC) No 839/2008, Reg. (EU) 2019/973, Reg. (EU) No 500/2013",,,,0.015 mg/kg bw/day,EFSA 08,,Not appl.,EFSA 08,,0.04 mg/kg bw/day,EFSA 08,,,"AT, BE, BG, CY, CZ, DE, DK, EE, EL, ES, FI, FR, HR, HU, IE, IT, LT, LU, LV, PL, PT, RO, SE, SI, SK, UK"
71,Propargite,AC,Not approved,,,"2008/934, Reg. (EU) No 943/2011",,,,,"Reg. (EC) No 149/2008, Reg. (EU) 2015/400, Reg. (EU) 2018/832",,,,0.03 mg/kg bw/day,EFSA 2018,Derived in the framework of an import tolerance request,0.06 mg/kg bw,EFSA 2018,Derived in the framework of an import tolerance request,,Reg. (EU) No 943/2011,Not set due to insufficient data,"Acute Tox. 3 - H331, Aquatic Acute 1 - H400, Aquatic Chronic 1 - H410, Carc. 2 - H351, Eye Dam. 1 - H318, Skin Irrit. 2 - H315",
72,Propazine,HB,Not approved,,,2002/2076,,,,,,,,,,,,,,,,,,"Aquatic Acute 1 - H400, Aquatic Chronic 1 - H410, Carc. 2 - H351",
73,Propetamphos,IN,Not approved,,,2002/2076,,,,,,,,,,,,,,,,,,"Acute Tox. 3 - H301, Aquatic Acute 1 - H400, Aquatic Chronic 1 - H410",
74,Propham,"HB, PG",Not approved,,,96/586/EC,,,,,"Reg. (EC) No 839/2008, Reg. (EU) 2015/868",,,,,,,,,,,,,,
75,Propiconazole,FU,Not approved,,,"03/70/EC, Reg. (EU) 2016/2016, Reg. (EU) 2018/1865, Reg. (EU) No 540/2011, Reg. (EU) No 823/2012, Reg.(EU) 2018/84",Max period of grace: 19&nbsp;March 2020<br /><br /><br />,FI,UK,,"Reg. (EC) No 149/2008, Reg. (EU) 2015/845, Reg. (EU) 2016/567, Reg. (EU) 2017/626, Reg. (EU) 2021/155, Reg. (EU) No 2016/452, Reg. (EU) No 270/2012, Reg. (EU) No 500/2013, Reg. (EU) No 524/2011",two PBT criteria,,,0.04 mg/kg bw/day,Reg. (EU) 2018/1865,,0.1 mg/kg bw,Reg. (EU) 2018/1865,,0.1 mg/kg bw/day,Reg. (EU) 2018/1865,,"Acute Tox. 4 - H302, Aquatic Acute 1 - H400, Aquatic Chronic 1 - H410, Repr. 1B - H360D, Skin Sens. 1 - H317","PL, SE, SK, UK"
76,Propineb,FU,Not approved,,,"03/39/EC, Reg. (EU) 2016/2016, Reg. (EU) 2018/309, Reg. (EU) No 540/2011, Reg. (EU) No 823/2012, Reg.(EU) No 84/2018",Withdrawal authorisations: 22 June 2018<br /><br />Max. period of grace: 22 June 2019,IT,RO,,"Reg. (EC) No 149/2008, Reg. (EC) No 822/2009, Reg. (EC) No 839/2008, Reg. (EU) 2016/1, Reg. (EU) 2016/567, Reg. (EU) 2017/171, Reg. (EU) No 34/2013, Reg. (EU) No 750/2010, Reg. (EU) No 978/2011 , SANTE/12108/2020",,,,0.007 mg/kg bw/day,Dir 03/39,,0.1 mg/kg bw,Dir 03/39,,0.003 mg/kg bw/day,Dir 03/39,,"Acute Tox. 4 - H332, Aquatic Acute 1 - H400, STOT RE 2 - H373, Skin Sens. 1 - H317",
77,Propionic acid,"BA, FU",Not approved,,,2004/129/EC,,,,,,,,,,,,,,,,,,,
78,Propisochlor (ISO: 2-chloro-6´-ethyl-N-isopropoxymethylaceto-o-toluidide),,Not approved,,,2011/262/EU,Non inclusion based on resubmitted dossier (Reg. 33/2008).,,,,"Reg. (EC) No 149/2008, Reg. (EU) No 1126/2014",,,,0.025 mg/kg bw/day,EFSA 10,,0.05 mg/kg bw,EFSA 10,,0.025 mg/kg bw/day,EFSA 10,,,
706,Propolis (Water soluble extract),,Not approved,,,"2007/442, Reg. (EU) 2020/640",,,,,,,Yes,,,,,,,,,,,,
707,Propoxur,IN,Not approved,,,2002/2076,,,,,Reg. (EC) No 149/2008,,,,0.02 mg/kg bw/day,JMPR 1989,,,,,,,,"Acute Tox. 3 - H301, Aquatic Acute 1 - H400, Aquatic Chronic 1 - H410",
708,Propoxycarbazone,HB,Approved,01/09/2017,31/08/2032,"2003/119/EC, 2006/45/EC, Reg. (EU) 2016/2016, Reg. (EU) 2017/1115, Reg. (EU) No 540/2011, Reg. (EU) No 823/2012",The original RMS was Germany.,SE,EE,EFSA,"Reg. (EC) No 149/2008, Reg. (EU) No 703/2014",,,,0.4 mg/kg bw/day,03/119/EC,,Not appl.,03/119/EC,,0.3 mg/kg bw/day,03/119/EC,,"Aquatic Acute 1 - H400, Aquatic Chronic 1 - H410","BE, BG, CY, CZ, DE, EE, EL, ES, FI, FR, IE, IT, LU, LV, PL, PT, RO, SE, UK"
1369,Propyl-3-t-butylphenoxyacetate,PG,Not approved,,,2002/2076,,,,,,,,,,,,,,,,,,,
984,Propyrisulfuron,HB,Not approved,,,,Never notified and authorised in the EU,,,,,,,,,,,,,,,,,,
709,Propyzamide,HB,Approved,01/07/2018,30/06/2025,"03/39/EC, Reg. (EU) 2016/2016, Reg. (EU) 2018/755, Reg. (EU) 2018/84, Reg. (EU) No 540/2011, Reg. (EU) No 823/2012",,DK,UK,EFSA,"Reg. (EC) No 149/2008, Reg. (EU) No 1127/2014, Reg. (EU) No 737/2014",two PBT criteria,,,0.05 mg/kg bw/day,Reg. (EU) 2018/755,,0.13 mg/kg bw,Reg. (EU) 2018/755,,0.05 mg/kg bw/day,Reg. (EU) 2018/755,,"Aquatic Acute 1 - H400, Aquatic Chronic 1 - H410, Carc. 2 - H351","AT, BE, CY, CZ, DE, DK, EL, ES, FR, HU, IE, IT, LU, MT, NL, PL, PT, RO, SE, SK, UK"
709,Propyzamide,HB,Approved,01/07/2018,30/06/2025,"03/39/EC, Reg. (EU) 2016/2016, Reg. (EU) 2018/755, Reg. (EU) 2018/84, Reg. (EU) No 540/2011, Reg. (EU) No 823/2012",,SE,DE,EFSA,"Reg. (EC) No 149/2008, Reg. (EU) No 1127/2014, Reg. (EU) No 737/2014",two PBT criteria,,,0.05 mg/kg bw/day,Reg. (EU) 2018/755,,0.13 mg/kg bw,Reg. (EU) 2018/755,,0.05 mg/kg bw/day,Reg. (EU) 2018/755,,"Aquatic Acute 1 - H400, Aquatic Chronic 1 - H410, Carc. 2 - H351","AT, BE, CY, CZ, DE, DK, EL, ES, FR, HU, IE, IT, LU, MT, NL, PL, PT, RO, SE, SK, UK"
709,Propyzamide,HB,Approved,01/07/2018,30/06/2025,"03/39/EC, Reg. (EU) 2016/2016, Reg. (EU) 2018/755, Reg. (EU) 2018/84, Reg. (EU) No 540/2011, Reg. (EU) No 823/2012",,SE,UK,EFSA,"Reg. (EC) No 149/2008, Reg. (EU) No 1127/2014, Reg. (EU) No 737/2014",two PBT criteria,,,0.05 mg/kg bw/day,Reg. (EU) 2018/755,,0.13 mg/kg bw,Reg. (EU) 2018/755,,0.05 mg/kg bw/day,Reg. (EU) 2018/755,,"Aquatic Acute 1 - H400, Aquatic Chronic 1 - H410, Carc. 2 - H351","AT, BE, CY, CZ, DE, DK, EL, ES, FR, HU, IE, IT, LU, MT, NL, PL, PT, RO, SE, SK, UK"
709,Propyzamide,HB,Approved,01/07/2018,30/06/2025,"03/39/EC, Reg. (EU) 2016/2016, Reg. (EU) 2018/755, Reg. (EU) 2018/84, Reg. (EU) No 540/2011, Reg. (EU) No 823/2012",,DK,DE,EFSA,"Reg. (EC) No 149/2008, Reg. (EU) No 1127/2014, Reg. (EU) No 737/2014",two PBT criteria,,,0.05 mg/kg bw/day,Reg. (EU) 2018/755,,0.13 mg/kg bw,Reg. (EU) 2018/755,,0.05 mg/kg bw/day,Reg. (EU) 2018/755,,"Aquatic Acute 1 - H400, Aquatic Chronic 1 - H410, Carc. 2 - H351","AT, BE, CY, CZ, DE, DK, EL, ES, FR, HU, IE, IT, LU, MT, NL, PL, PT, RO, SE, SK, UK"
710,Proquinazid,FU,Approved,01/08/2010,31/07/2022,"2010/25/EU, Reg. (EU) 2017/2069, Reg. (EU) No 540/2011",Extension provisional authorisation (2009/579),SE,LT,EFSA,"Reg. (EC) No 839/2008, Reg. (EU) 2016/1003, Reg. (EU) 2016/1902, Reg. (EU) No 251/2013, Reg. (EU) No 508/2011 , SANTE/10034/2020",,,,0.01 mg/kg bw/day,EFSA ´09,,0.2 mg/kg bw,EFSA ´09,,0.02 mg/kg bw/day,EFSA ´09,,"Aquatic Acute 1 - H400, Aquatic Chronic 1 - H410, Carc. 2 - H351","AT, BE, BG, CY, CZ, DE, DK, EE, EL, ES, FI, FR, HR, HU, IE, IT, LT, LU, LV, MT, PL, PT, RO, SE, SI, SK, UK"
711,Prosulfocarb,HB,Approved,01/11/2009,31/10/2021,"2007/76/EC, Reg. (EU) 2018/1262, Reg. (EU) 2019/1589, Reg. (EU) 2020/1511, Reg. (EU) No 540/2011",The original RMS was Sweden.,PT,SE,EFSA,"Reg. (EC) No 149/2008, Reg. (EC) No 839/2008, Reg. (EU) No 750/2010, Reg. (EU) No 777/2013",,,,0.005 mg/kg bw/day,Dir 07/76,,0.1 mg/kg bw,Dir 07/76,,0.007 mg/kg bw/day,Dir 07/76,,"Acute Tox. 4 - H302, Aquatic Chronic 2 - H411, Skin Sens. 1 - H317","AT, BE, BG, CZ, DE, DK, EE, EL, ES, FI, FR, HR, HU, IE, IT, LT, LU, LV, NL, PL, PT, RO, SE, SI, SK, UK"
712,Prosulfuron,HB,Approved,01/05/2017,31/07/2024,"02/48/EC, 2010/77/EU, Reg. (EU) 2015/1885, Reg. (EU) 2016/549, Reg. (EU) 2017/375, Reg. (EU) 2018/155, Reg. (EU) 2020/2007, Reg. (EU) 2021/574, Reg. (EU) No 540/2011",,FR,SK,EFSA,"Reg. (EC) No 149/2008, Reg. (EU) No 617/2014",two PBT criteria,,,0.02 mg/kg bw/day,Reg. (EU) 2017/375,,0.1 mg/kg bw,Reg. (EU) 2017/375,,0.06 mg/kg bw/day,Reg. (EU) 2017/375,,"Acute Tox. 4 - H302, Aquatic Acute 1 - H400, Aquatic Chronic 1 - H410","AT, BE, BG, CZ, DE, EL, ES, FR, HR, HU, IT, LU, MT, NL, PL, PT, RO, SI, SK, UK"
1370,Prothiocarb,FU,Not approved,,,2002/2076,,,,,,,,,,,,,,,,,,,
713,Prothioconazole,FU,Approved,01/08/2008,31/07/2021,"08/44/EC, Reg. (EU) 2018/917, Reg. (EU) 2019/707, Reg. (EU) 2020/869, Reg. (EU) No 540/2011",The original RMS was UK.,PL,,EFSA,"Reg. (EC) No 1050/2009, Reg. (EC) No 149/2008, Reg. (EC) No 459/2010, Reg. (EC) No 839/2008, Reg. (EU) 2016/1902, Reg. (EU) 2016/67, Reg. (EU) 2016/71, Reg. (EU) 2019/552, Reg. (EU) No 508/2011 , Reg. (EU) No 520/2011 , Reg. (EU) No 834/2013, Reg. (EU) No 893/2010, SANTE/12078/2020",,,,0.01 mg/kg bw/day,08/44/EC,,0.01 mg/kg bw,08/44/EC,,0.2 mg/kg bw/day,08/44/EC,,,"AT, BE, BG, CZ, DE, DK, EE, EL, ES, FI, FR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK, UK"
714,Prothiofos,IN,Not approved,,,2002/2076,,,,,,,,,,,,,,,,,,,
715,Prothoate,"AC, IN",Not approved,,,2002/2076,,,,,,,,,,,,,,,,,,"Acute Tox. 1 - H310, Acute Tox. 2 - H300, Aquatic Chronic 3 - H412",
716,Pseudomonas chlororaphis strain MA342,FU,Approved,01/10/2004,30/04/2022,"04/71/EC, REg. (EU) 2018/524, Reg. (EU) 2016/2016, Reg. (EU) 2019/168, Reg. (EU) 2020/421, Reg. (EU) 2021/566, Reg. (EU) No 540/2011",<p>The original RMS was Sweden.</p>,NL,DK,COM,Reg. (EC) No 839/2008,,,,Not appl.,04/71/EC,,Not appl.,04/71/EC,,Not appl.,04/71/EC,,,"BE, DE, DK, ES, FI, FR, IT, LT, LU, NL, PT, SE, UK"
1084,Pseudomonas sp. Strain DSMZ 13134,,Approved,01/02/2014,31/01/2025,"Dossier complete 08/599/EC, Reg. (EU) 2018/155, Reg. (EU) 2020/2007, Reg. (EU) No 829/2013",,NL,BG,EFSA,SANTE/12328/2020,,,,Not appl.,EFSA 2012,,Not appl.,EFSA 2012,,Not appl.,EFSA 2012,,,"BE, BG, CY, CZ, DE, EL, ES, FR, HR, IT, NL, PL, PT, RO, SE, SI, SK, UK"
1085,Pseudozyma flocculosa,FU,Not approved,,,"Dossier complete 02/305/EC, Reg. (EU) 2017/377",,NL,,,,,,,,,,,,,,,,,
1285,Purpureocillium lilacinum PL 11,,Pending,,,,<p>Admissible application according to Article 9 of Regulation (EC) No 1107/2009. Date of admissibility: 17/03/2015<br /><br />Original RMS was UK</p>,DK,,,,,,,,,,,,,,,,,
864,Purpureocillium lilacinum strain 251 (former Paecilomyces lilacinus strain 251),NE,Approved,01/08/2008,31/07/2021,"08/44/EC, Reg. (EU) 2018/917, Reg. (EU) 2019/707, Reg. (EU) 2020/869, Reg. (EU) No 540/2011",<p>The original RMS was Belgium.</p>,HU,NL,EFSA,Reg. (EU) No 500/2013,,,,Not appl.,08/44/EC,,Not appl.,08/44/EC,,Not appl.,08/44/EC,,,"CY, EL, ES, FR, HR, IT"
1086,"Putrescine (1,4-Diaminobutane)",AT,Not approved,01/09/2009,31/08/2019,"2008/127, Reg. (EU) No 540/2011, Reg. (EU) No 571/2012",,ES,AT,COM,"Reg. (EC) No 839/2008, Reg. (EU) 2020/1565",,,,,,,Not appl.,Dir 08/127,,Not appl.,Dir 08/127,,,
1308,Pydiflumetofen,,Pending,,,,Admissible application according to Article 9 of Regulation (EC) No 1107/2009. Date of admissibility: 02/06/2016,FR,AT,,,,,,,,,,,,,,,,
